,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
10,0.02,0.04,0.01,5.31,-7.75,6.5,-7.93,5.39,1.99,-0.27,0.65,0.57,0.42,4562646,701,W,-2.3429860267765408,1.9124816347176148,0.4938542160581614,2.783362741120632,-0.3338412644207036,-0.44797436614281916
11,0.02,0.04,0.01,5.31,-7.75,6.5,-7.93,5.39,1.99,-0.27,0.65,0.57,0.42,4562683,738,W,-3.1258227406095616,1.7542718334052083,0.17514747670174916,2.781937502180126,-0.3285473185161136,-0.49410109816097186
12,0.05,0.06,0.03,5.31,-7.75,6.5,-7.93,5.39,1.99,-0.27,0.65,0.57,0.42,4562721,776,W,2.4985885421673513,1.4593680458364042,-0.2036414416752676,2.782325635730115,-0.3233036633416451,-0.5500191412976309
13,-0.09,0.02,0.02,5.31,-7.75,6.5,-7.93,5.39,1.99,-0.27,0.65,0.57,0.42,4562760,815,W,1.9260420049729452,1.1141788833628907,-0.653820652920876,2.7858856313330844,-0.3200110754090826,-0.6134487270909563
14,-0.09,0.02,0.02,5.31,-7.75,6.5,-7.85,5.43,1.88,-0.27,0.65,0.57,0.42,4562799,854,W,1.3992060445835524,0.7425681834024892,-1.2208354647924136,2.7930316985005983,-0.32074064981179473,-0.6823523015162525
15,-0.09,0.02,0.02,5.31,-7.75,6.5,-7.89,5.5,1.68,-0.27,0.65,0.57,0.42,4562836,891,W,0.8973394890579737,0.35609628315136865,-1.9903084823205772,2.8024976857091635,-0.326325239421708,-0.7540378272588022
16,0.13,0.41,0.06,5.31,-7.75,6.5,-7.89,5.5,1.68,-0.27,0.65,0.57,0.42,4562877,932,W,0.4105734843200241,-0.036453441767143366,-2.9311268374469184,2.8111627195684448,-0.3348114057630158,-0.822358685299565
17,0.21,0.28,-0.02,5.31,-7.75,6.5,-7.89,5.5,1.68,-0.27,0.65,0.57,0.42,4562916,971,W,-0.06533680068979078,-0.42659472970418116,2.5912100154170057,2.8152964133695377,-0.3419230286835571,-0.8742505378511596
18,0.21,0.28,-0.02,5.31,-7.75,6.5,-7.97,5.58,1.34,-0.27,0.65,0.57,0.42,4562955,1010,W,-0.5317155412399399,-0.8061602444251483,2.078150703573349,2.812746666646114,-0.34361214993101574,-0.8882568036771628
19,0.21,0.28,-0.02,5.31,-7.75,6.5,-7.93,5.54,1.41,-0.27,0.65,0.57,0.42,4562995,1050,W,-0.9880130213093432,-1.1670788736774327,1.699589512802597,2.8040073300286394,-0.3378159848392688,-0.834816206168027
20,0.21,0.28,-0.02,5.31,-7.75,6.5,-8.08,5.5,1.11,-0.27,0.65,0.57,0.42,4563033,1088,W,-1.4315962612914002,-1.5016259553480262,1.391991054328051,2.7906895507357783,-0.32589776837523066,-0.6722833423451454
21,0.04,0.06,0.05,5.31,-7.75,6.5,-8.08,5.5,1.11,-0.27,0.65,0.57,0.42,4563072,1127,W,-1.8185196184869814,-1.7571968333252947,1.1511472274616665,2.7757357483562566,-0.3103056947211279,-0.4245973521604644
22,0.0,-0.01,0.11,5.31,-7.75,6.5,-8.08,5.5,1.11,-0.27,0.65,0.57,0.42,4563109,1164,W,-2.002592445594162,-1.7937826135286625,1.013717640675136,2.759892531163784,-0.2931449891549154,-0.29422274983673624
23,0.0,-0.01,0.11,5.31,-7.75,6.5,-7.97,5.62,1.18,-0.27,0.65,0.57,0.42,4563149,1204,W,-1.5757864657629104,-1.516483825634737,1.015586891930152,2.7464173106355494,-0.2753546681717431,-0.3406009952043235
24,0.0,-0.01,0.11,5.31,-7.75,6.5,-7.93,5.7,1.22,-0.27,0.65,0.57,0.42,4563187,1242,W,-1.1357071323707841,-1.3399064185791338,1.1097942378821242,2.7707626007219983,-0.23262816431689776,-0.37015727960118555
25,-0.09,-0.16,0.19,5.31,-7.75,6.5,-7.93,5.7,1.22,-0.27,0.65,0.57,0.42,4563227,1282,W,-1.2444260423418958,-1.4362077144903909,1.1444585392392994,2.8950816426207986,-0.14929490846006496,0.31498913941726114
26,-0.02,-0.21,0.28,5.31,-7.75,6.5,-7.93,5.7,1.22,-0.27,0.65,0.57,0.42,4563267,1322,W,-1.54137587420081,-1.6560995221312682,1.0523619606527082,3.1117432916942787,-0.06816829363403658,1.0521586418556994
27,-0.02,-0.21,0.28,5.31,-7.75,6.5,-7.82,5.92,1.34,-0.27,0.65,0.57,0.42,4563307,1362,W,-1.9290569506482074,-1.924306896267362,0.8513080578631644,-3.0161755998932898,-0.04870099397837445,0.9523273357396614
28,-0.02,-0.21,0.28,5.31,-7.75,6.5,-7.7,5.92,1.49,-0.27,0.65,0.57,0.42,4563348,1403,W,-2.367865498288533,-2.2180093533396628,0.572024497204672,-3.005069019208873,-0.10305877736246025,0.6848456751063002
29,-0.02,-0.21,0.28,5.31,-7.75,6.5,-8.24,6.42,0.53,-0.27,0.65,0.57,0.42,4563386,1441,W,-2.834252759650544,-2.5249317892387637,0.24139709207603133,-3.1025046696563034,-0.21248649545150042,0.3664066353575171
30,-0.98,-2.07,0.9,5.31,-7.75,6.5,-8.24,6.42,0.53,-0.27,0.65,0.57,0.42,4563426,1481,W,2.9713460784651984,-2.837504057219348,-0.12175262196690481,3.0193962546649087,-0.3556209672672741,0.02786673250185976
31,-0.98,-2.07,0.9,5.31,-7.75,6.5,-11.76,7.61,4.36,-0.27,0.65,0.57,0.42,4563466,1521,W,2.487976770941434,3.135591904404065,-0.49206623697133917,2.8228688933805337,-0.5138296280628855,-0.31770655542320664
32,-0.98,-2.07,0.9,5.31,-7.75,6.5,-14.9,10.02,6.01,-0.27,0.65,0.57,0.42,4563506,1561,W,1.996547593823313,2.8366143891584223,-0.8413020201935237,2.6086337496670415,-0.6705176817946779,-0.6618789728088283
33,-0.98,-2.07,0.9,5.31,-7.75,6.5,-9.35,4.01,1.18,-0.27,0.65,0.57,0.42,4563547,1602,W,1.4942467913243318,2.554770141459143,-1.1518084285813555,2.3876100608085347,-0.8146989144293703,-1.0017023298819088
34,-0.98,-2.07,0.9,5.31,-7.75,6.5,-9.54,5.96,1.76,-0.27,0.65,0.57,0.42,4563585,1640,W,0.9786563673292279,2.290541398364659,-1.4196262667333082,2.1680310140195824,-0.9423549953312997,-1.347174720018473
35,0.75,-2.67,0.3,5.31,-7.75,6.5,-9.54,5.96,1.76,-0.27,0.65,0.57,0.42,4563625,1680,W,0.4486723266938326,2.033799174912912,-1.6545238138828655,1.9591401383266198,-1.041226372985386,-1.7451998602502246
36,0.88,-0.98,-0.38,5.31,-7.75,6.5,-9.54,5.96,1.76,-0.27,0.65,0.57,0.42,4563664,1719,W,-0.09483495887602471,1.7695413836790028,-1.8773617847961104,1.7743056189083417,-1.0307513543027003,-2.5278990372232135
37,0.88,-0.98,-0.38,5.31,-7.75,6.5,-4.94,3.59,0.69,-0.27,0.65,0.57,0.42,4563703,1758,W,-0.6475125757196666,1.4882589904073136,-2.1095311913754378,1.6309472439366188,-0.22899110859521485,1.8622557229965333
38,0.88,-0.98,-0.38,5.31,-7.75,6.5,-4.64,4.16,1.38,-0.27,0.65,0.57,0.42,4563742,1797,W,-1.1994936407962065,1.1867280628405938,-2.3606889334019763,1.5539815579624257,0.8481768963694154,1.2566249300129229
39,0.88,-0.98,-0.38,5.31,-7.75,6.5,-3.98,4.35,1.53,-0.27,0.65,0.57,0.42,4563780,1835,W,-1.7323969556075194,0.8693102867101878,-2.6281833140118027,1.7011861361687244,0.8532472354025286,0.9235059763221137
40,-0.28,0.69,-2.37,5.31,-7.75,6.5,-3.98,4.35,1.53,-0.27,0.65,0.57,0.42,4563820,1875,W,-2.2248395418684783,0.5435389086649675,-2.902376522898463,-2.625043064198605,0.678899692911922,0.6236015964753228
41,-0.38,1.11,-2.52,5.31,-7.75,6.5,-3.98,4.35,1.53,-0.27,0.65,0.57,0.42,4563858,1913,W,-2.6597656792380326,0.21746223384800722,3.108151906713568,-2.370476057641415,0.44100940221976875,0.3069767458970824
42,-0.38,1.11,-2.52,5.31,-7.75,6.5,-5.44,7.61,3.1,-0.27,0.65,0.57,0.42,4563898,1953,W,-3.0174045846784083,-0.09992141943967711,2.8431687033357798,-2.4441511448644877,0.17416916122903878,-0.029918629969693248
43,-0.38,1.11,-2.52,5.31,-7.75,6.5,-5.06,10.02,4.44,-0.27,0.65,0.57,0.42,4563936,1991,W,3.0186462837483097,-0.3986358229103964,2.589505353131438,-2.5791588065004993,-0.10461108165169726,-0.37861867595372206
44,-0.06,0.25,-2.6,5.31,-7.75,6.5,-5.06,10.02,4.44,-0.27,0.65,0.57,0.42,4563977,2032,W,2.968856739348577,-0.6614498419479896,2.3450620343252404,-2.747669954748236,-0.3870753927257831,-0.7349060958843712
45,-0.31,0.84,-1.89,5.31,-7.75,6.5,-5.06,10.02,4.44,-0.27,0.65,0.57,0.42,4564017,2072,W,3.137661039397225,-0.874172143086138,2.100163253748769,-2.9394871838064134,-0.6664848465214005,-1.0966886691087017
46,-0.31,0.84,-1.89,5.31,-7.75,6.5,-9.81,12.89,2.26,-0.27,0.65,0.57,0.42,4564058,2113,W,-3.101433582361363,-1.0452378461120793,1.8421230277804717,-3.14106677877793,-0.9333539190884992,-1.4617474738853293
