,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az,Xgd,Ygd,Zgd,Xad,Yad,Zad,Xgdd,Ygdd,Zgdd,Xadd,Yadd,Zadd
5775,0.98,0.17,-0.81,25.19,21.38,4.25,-8.96,3.09,1.41,0.61,0.22,-0.6,0.47,652837,28475,W,-1.9887817527031049,-1.3344217647931695,1.1428552167663668,2.993605004191137,-1.646995720087032,-0.4740503732289789,-0.0269230769230769,-0.0058974358974358,0.022051282051282,0.0,0.0,0.0,0.0006262327416173,0.0001448060486522,-0.0003795200525969,0.0,0.0,0.0
5776,-0.07,-0.06,0.05,25.19,21.38,4.25,-8.96,3.09,1.41,0.61,0.22,-0.6,0.47,652876,28514,W,-2.2209223485219165,-1.988719714473934,0.7551776589257716,2.849846167019728,-0.878960789267212,-0.2385404480923272,-0.0025,-0.00025,0.00725,0.0,0.0,0.0,6.25e-05,6.250000000000005e-06,-0.00018125,-0.0005312499999999,2.500000000000002e-05,-0.0001187499999999
5777,-0.17,-0.07,0.34,25.19,21.38,4.25,-8.96,3.09,1.41,0.61,0.22,-0.6,0.47,652916,28554,W,-2.5591982342306885,-2.5524619879288366,0.3068016752672485,2.7731764980823743,-0.2946362793642029,-0.184054202870621,0.0,0.0,0.0,-0.0212499999999999,0.001,-0.0047499999999999,0.0,0.0,0.0,0.0011562499999999,0.0001187499999999,0.0002625
5778,-0.17,-0.07,0.34,25.19,21.38,4.25,-9.81,3.13,1.22,0.61,0.22,-0.6,0.47,652956,28594,W,-2.9842362228407584,-3.0023374851230056,-0.2034914138472644,2.7542750002448546,-0.2609043500933004,-0.2137142919810407,0.0,0.0,0.0,0.025,0.00575,0.00575,0.0,0.0,0.0,-0.000701923076923,-0.000195032051282,-6.6826923076923e-05
5779,-0.17,-0.07,0.34,25.19,21.38,4.25,-8.81,3.36,1.45,0.61,0.22,-0.6,0.47,652996,28634,W,2.8325479460262524,2.9354621976346724,-0.7646561840465128,2.755989877661408,-0.3335185258671018,-0.2390333259867386,0.0,0.0,0.0,-0.003076923076923,-0.002051282051282,0.003076923076923,7.889546351084813e-05,6.574621959237349e-06,-0.0002564102564102,7.889546351084762e-05,5.259697567389879e-05,-7.889546351084819e-05
5780,-0.17,-0.07,0.34,25.19,21.38,4.25,-8.93,3.28,1.57,0.61,0.22,-0.6,0.47,653035,28673,W,2.358373105599436,2.688956035927613,-1.3509363178378953,2.757906639815974,-0.3821257347650051,-0.2883517935056602,0.003076923076923,0.0002564102564102,-0.01,0.0,0.0,0.0,-7.889546351084813e-05,-6.574621959237349e-06,0.0002564102564102,-0.0001217948717948,-7.692307692307671e-05,-0.0001474358974358
5781,-0.05,-0.06,-0.05,25.19,21.38,4.25,-8.93,3.28,1.57,0.61,0.22,-0.6,0.47,653074,28712,W,1.8665687324031583,2.575115633827743,-1.9229931479209632,2.841242732122722,-0.3343090228971699,-0.3835856138904562,0.0,0.0,0.0,-0.0047499999999999,-0.0029999999999999,-0.00575,0.0,0.0,0.0,6.746794871794837e-05,0.000100641025641,0.0002911858974358
5782,-0.05,-0.06,-0.05,25.19,21.38,4.25,-9.12,3.16,1.34,0.61,0.22,-0.6,0.47,653114,28752,W,2.299770026370993,2.36428556247228,-2.440517535159892,-3.115455051757889,-0.2211883221105139,-0.5284973364014333,0.0,0.0,0.0,-0.002051282051282,0.001025641025641,0.0058974358974358,0.0,0.0,0.0,0.000180802103879,-7.117028270874446e-05,-0.0002537804076265
5783,-0.05,-0.06,-0.05,25.19,21.38,4.25,-9.2,3.2,1.57,0.61,0.22,-0.6,0.47,653153,28791,W,3.021324117692667,0.6615059197212726,-2.8886987447819483,-2.736450899511435,-0.1787125772384131,-0.7753931996429037,0.0,0.0,0.0,0.0049999999999999,-0.00175,-0.004,0.0,0.0,0.0,-0.0001249999999999,4.375000000000018e-05,0.0001
5784,-0.05,-0.06,-0.05,25.19,21.38,4.25,-9.0,3.13,1.41,0.61,0.22,-0.6,0.47,653193,28831,W,2.713096318928949,-0.4219442068995782,2.907819692260204,-2.666453487556758,-0.276189450462574,-1.1293525614992372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002689180737961,9.38086303939962e-05,0.0001250781738586
5785,-0.05,-0.06,-0.05,13.31,-2.38,-21.06,-9.0,3.13,1.41,0.61,0.22,-0.6,0.47,653232,28870,W,2.314456623466656,-0.901291539161946,1.935967993330445,-2.800886888573584,-0.4846342860664257,-1.5540619097519963,0.0,0.0,0.0,-0.0104878048780487,0.0036585365853658,0.0048780487804878,0.0,0.0,0.0,-0.0004991360018129,-0.0004434718563213,-0.0008332625138098
5786,-0.05,-0.06,-0.05,13.31,-2.38,-21.06,-9.43,3.28,1.61,0.61,0.22,-0.6,0.47,653273,28911,W,1.8995597002051248,-1.3146603535875845,0.3453096562064577,-3.025990725696296,-0.7723981330479965,-2.0226088142131933,0.0,0.0,0.0,-0.0309523809523809,-0.0145238095238095,-0.0292857142857142,0.0,0.0,0.0,-0.0042630385487528,0.0036152591117747,-0.0010158453625352
5787,-0.05,-0.06,-0.05,13.31,-2.38,-21.06,-10.73,2.67,0.38,0.61,0.22,-0.6,0.47,653315,28953,W,1.4833766550349434,-1.709785133793705,-0.3815096457181235,2.989544474139608,-1.12823951505207,-2.5202731510277068,0.0,0.0,0.0,-0.21,0.1373170731707317,-0.0719512195121951,0.0,0.0,0.0,0.003362369337979,-0.0083317753038157,0.0030441063992521
5788,-0.05,-0.06,-0.05,13.31,-2.38,-21.06,-19.34,8.3,-2.57,0.61,0.22,-0.6,0.47,653356,28994,W,1.068961821579246,-2.102509473884754,-0.8422910300554323,2.7019458923687742,-1.5669697776739009,-3.036686228010488,0.0,0.0,0.0,-0.0721428571428571,-0.2042857142857143,0.0528571428571428,0.0,0.0,0.0,0.0070578231292517,0.0052097505668934,-0.0069897959183673
5789,-0.05,-0.06,-0.05,13.31,-2.38,-21.06,-22.37,-0.28,-0.35,0.61,0.22,-0.6,0.47,653398,29036,W,0.6569078171767031,-2.501482096895851,-1.2213025286268435,2.406026995819223,-2.1818658434461566,2.7180521330901244,0.0,0.0,0.0,0.2242857142857143,0.0145238095238095,-0.2407142857142857,0.0033001107419712,-0.0006423034330011,0.0002270210409745,-0.0053401360544217,-0.0003458049886621,0.0057312925170068
5790,-0.05,-0.06,-0.05,13.31,-2.38,-21.06,-12.95,0.33,-10.46,0.61,0.22,-0.6,0.47,653440,29078,W,0.2489124685506941,-2.9066984261988766,-1.5606295686776244,2.111717680880962,-3.067273452282698,2.18739305145905,0.1386046511627907,-0.0269767441860465,0.0095348837209302,0.0,0.0,0.0,-0.00322336398053,0.0006273661438615,-0.000221741481882,0.0031310266591038,-6.806579693703915e-05,0.0077765173000567
5791,5.91,-1.22,0.36,13.31,-2.38,-21.06,-12.95,0.33,-10.46,0.61,0.22,-0.6,0.47,653483,29121,W,-0.1526889917455961,2.967729157613506,-1.872713721486995,1.8323412087089883,2.4361033458775774,1.6750926620841318,0.0,0.0,0.0,0.1346341463414634,-0.0029268292682926,0.334390243902439,-0.0024452782989368,0.0004190118824265,-0.0015322076297686,-0.0032837596668649,7.13860797144557e-05,-0.0081558596073765
5792,5.91,-1.22,0.36,13.31,-2.38,-21.06,-7.43,0.21,3.25,0.61,0.22,-0.6,0.47,653524,29162,W,-0.5447070007765487,2.550139529666201,-2.1721674257568804,1.5880701675141924,1.9098908236858256,1.2080251311547674,-0.1002564102564102,0.0171794871794871,-0.0628205128205128,0.0,0.0,0.0,0.0025706771860618,-0.0004404996712689,0.0016107823800131,0.0005897435897435,0.0013782051282051,-0.0014487179487179
5793,2.0,-0.55,-2.09,13.31,-2.38,-21.06,-7.43,0.21,3.25,0.61,0.22,-0.6,0.47,653563,29201,W,-0.9192796904817562,2.112592138952884,-2.4763758987300126,1.4302046118964502,1.499885452819927,0.8252736796593877,0.0,0.0,0.0,0.023,0.05375,-0.0564999999999999,0.0,0.0,0.0,0.0001874999999999,0.0001874999999999,0.0016999999999999
5794,2.0,-0.55,-2.09,13.31,-2.38,-21.06,-6.51,2.36,0.99,0.61,0.22,-0.6,0.47,653603,29241,W,-1.259883016326342,1.6427121945961596,-2.791557783115336,1.5687416558886742,1.130928356860661,0.6186144563247093,0.0,0.0,0.0,0.0304999999999999,0.0612499999999999,0.0115,0.0,0.0,0.0,-0.0007624999999999,-0.0015312499999999,-0.0002875
5795,2.0,-0.55,-2.09,13.31,-2.38,-21.06,-5.29,4.81,1.45,0.61,0.22,-0.6,0.47,653643,29281,W,-1.536143648345423,1.120792913728386,-3.1191556724269787,2.5721755477451325,0.7731845486934715,0.7435305357185217,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007692307692307,0.000576923076923,-0.0007115384615384,0.0,0.0,0.0
5796,2.0,-0.55,-2.09,6.44,-23.0,-7.19,-5.29,4.81,1.45,0.61,0.22,-0.6,0.47,653683,29321,W,-1.693281493783164,0.5190933556159034,2.824956981845099,3.0470283637238755,0.4167525907583462,0.916281258575083,-0.0307692307692307,0.023076923076923,-0.0284615384615384,0.0,0.0,0.0,0.0007889546351084,-0.0005917159763313,0.0007297830374753,-0.0027243589743589,0.007,-0.0016923076923076
5797,0.8,0.35,-3.2,6.44,-23.0,-7.19,-5.29,4.81,1.45,0.61,0.22,-0.6,0.47,653722,29360,W,-1.6797952168739174,-0.1810438362366207,2.478052695605596,3.1258602434141523,0.0557127167049207,0.7626674927352816,0.0,0.0,0.0,-0.1062499999999999,0.273,-0.0659999999999999,0.0,0.0,0.0,0.00565,-0.00191875,0.004975
5798,0.8,0.35,-3.2,6.44,-23.0,-7.19,-9.54,15.73,-1.19,0.61,0.22,-0.6,0.47,653762,29400,W,-1.6020501749967822,-0.94190539480156,2.1286691917481746,3.1376768357666136,-0.3100392188231893,0.4214888406946216,0.0,0.0,0.0,0.1197499999999999,0.1962499999999999,0.133,0.0,0.0,0.0,-0.0046411858974358,-0.0142844551282051,-0.0010878205128205
5799,0.8,0.35,-3.2,6.44,-23.0,-7.19,-4.75,23.58,4.13,0.61,0.22,-0.6,0.47,653802,29440,W,-1.6463075873453887,-1.6636148905119332,1.7820602745454366,-3.1409144101167423,-0.6754321157807218,0.0090979438497288,0.0,0.0,0.0,-0.0658974358974359,-0.3751282051282051,0.0894871794871794,7.051282051282051e-05,-0.0007820512820512,0.0030705128205128,0.0016896778435239,0.0096186719263642,-0.0022945430637738
5800,0.8,0.35,-3.2,6.44,-23.0,-7.19,-7.32,8.95,7.62,0.61,0.22,-0.6,0.47,653841,29479,W,-1.80728387326321,-2.290712609017872,1.4445774050055915,-3.1358019106343566,-1.035993664172707,-0.4167763981453787,0.00275,-0.0305,0.11975,0.0,0.0,0.0,-0.00080625,0.0009,-0.00429375,0.0,0.0,0.0
5801,0.91,-0.87,1.59,6.44,-23.0,-7.19,-7.32,8.95,7.62,0.61,0.22,-0.6,0.47,653881,29519,W,-2.036777006963115,-2.8447678344057667,1.1264112604362648,3.138840427323004,-1.3865855396929732,-0.8393894773510672,-0.0295,0.0055,-0.052,0.0,0.0,0.0,0.0007375,-0.0001374999999999,0.0013,-0.0006524390243902,-0.0037621951219512,-0.0042499999999999
5802,-0.27,-0.65,-0.49,6.44,-23.0,-7.19,-7.32,8.95,7.62,0.61,0.22,-0.6,0.47,653921,29559,W,-2.3201625215902,2.9259221220909124,0.8524312137871046,3.1061077034887017,-1.7197659655529878,-1.2631636657244147,0.0,0.0,0.0,-0.0260975609756097,-0.1504878048780487,-0.1699999999999999,0.0,0.0,0.0,0.0001368233194527,0.0036466389054134,0.0044616299821534
5803,-0.27,-0.65,-0.49,6.44,-23.0,-7.19,-8.39,2.78,0.65,0.61,0.22,-0.6,0.47,653962,29600,W,-2.655448078708293,2.43728475244222,0.6804052324804466,3.0471286037013416,-2.022328637827815,-1.691871368847377,0.0,0.0,0.0,-0.0204878048780487,-0.0009756097560975,0.0129268292682926,0.0,0.0,0.0,0.0006473277184633,0.0001264911237045,-0.0006105388396631
5804,-0.27,-0.65,-0.49,6.44,-23.0,-7.19,-9.23,2.74,1.18,0.61,0.22,-0.6,0.47,654003,29641,W,-3.03410911144306,1.961418566587037,0.7038367718602577,2.972986581294565,-2.263647572656657,-2.1323532075688045,0.0,0.0,0.0,0.0060526315789473,0.0042105263157894,-0.0121052631578947,-2.5673940949935803e-05,0.0004428754813863,0.0004813863928112,-0.0001592797783933,-0.0001108033240997,0.0003185595567867
5805,-0.27,-0.65,-0.49,6.44,-23.0,-7.19,-9.0,2.9,0.72,0.61,0.22,-0.6,0.47,654041,29679,W,2.8504465345119514,1.491616839404504,0.8456471234429379,2.9006429198204096,-2.335037795062268,-2.6099733760821686,-0.0009756097560975,0.0168292682926829,0.0182926829268292,0.0,0.0,0.0,2.379535990481855e-05,-0.0004104699583581,-0.0004461629982153,-0.0002439024390243,-0.0001188242651657,0.0001438398999374
5806,-0.31,0.04,0.26,6.44,-23.0,-7.19,-9.0,2.9,0.72,0.61,0.22,-0.6,0.47,654082,29720,W,2.4573786785316463,1.0243255137326666,0.7972574424788242,2.843713999808608,-1.0276633688830543,3.0368169805681315,0.0,0.0,0.0,-0.01,-0.0048717948717948,0.0058974358974358,7.232084155161077e-05,-6.574621959237345e-06,-5.917159763313609e-05,0.0002564102564102,0.0001249178172255,-0.0001512163050624
5807,-0.31,0.04,0.26,6.44,-23.0,-7.19,-9.39,2.71,0.95,0.61,0.22,-0.6,0.47,654121,29759,W,2.078761785289918,0.5511701489730904,0.533766386006425,2.8028023576749086,-0.0726112776003909,1.6220691695644005,0.0028205128205128,-0.0002564102564102,-0.0023076923076923,0.0,0.0,0.0,-7.232084155161077e-05,6.574621959237345e-06,5.917159763313609e-05,0.0002243589743589,0.0002435897435897,0.000275641025641
5808,-0.2,0.03,0.17,6.44,-23.0,-7.19,-9.39,2.71,0.95,0.61,0.22,-0.6,0.47,654160,29798,W,1.7119553940856111,0.0465905969175937,0.1789832477025578,2.771275568135245,-0.0408004133935769,0.5625696057546831,0.0,0.0,0.0,0.00875,0.0094999999999999,0.01075,0.0,0.0,0.0,-0.00034375,-0.000191447368421,-0.0002950657894736
5809,-0.2,0.03,0.17,6.44,-23.0,-7.19,-9.04,3.09,1.38,0.61,0.22,-0.6,0.47,654200,29838,W,1.3376545931875463,-0.5266316536398935,-0.0342160356924294,2.7494897061378456,-0.0900307924971267,0.1993484177921345,0.0,0.0,0.0,-0.005,0.0018421052631579,-0.0010526315789473,0.0002053915275994,-5.134788189987163e-05,2.5673940949935803e-05,0.0001315789473684,-4.847645429362901e-05,2.770083102493061e-05
5810,-0.2,0.03,0.17,6.44,-23.0,-7.19,-9.23,3.16,1.34,0.61,0.22,-0.6,0.47,654238,29876,W,0.9155937120271382,-1.0949792465193957,1.1328426775247376,2.758449825318438,-0.0798410194110736,0.018926864478348,0.0078048780487804,-0.0019512195121951,0.0009756097560975,0.0,0.0,0.0,-0.0002574360499702,2.9298036882807853e-05,-2.9892920880428296e-05,0.0,0.0,0.0
5811,0.12,-0.05,0.21,6.44,-23.0,-7.19,-9.23,3.16,1.34,0.61,0.22,-0.6,0.47,654279,29917,W,0.3961000036789971,-1.5128713063914898,1.6131737458557192,2.87245607413351,0.0206445208159366,-0.1507460501704002,-0.00275,-0.00075,-0.0002499999999999,0.0,0.0,0.0,6.874999999999999e-05,1.875e-05,6.249999999999988e-06,0.0002124999999999,0.0002187499999999,0.00016875
5812,0.01,-0.08,0.2,6.44,-23.0,-7.19,-9.23,3.16,1.34,0.61,0.22,-0.6,0.47,654319,29957,W,-0.2427468454895996,-1.8123437503354016,1.395295042318862,3.129092417730281,0.1452579128477121,-0.3808576845311838,0.0,0.0,0.0,0.0084999999999999,0.0087499999999999,0.00675,0.0,0.0,0.0,-4.7865853658535695e-05,-0.0001028963414634,1.4176829268292564e-05
5813,0.01,-0.08,0.2,6.44,-23.0,-7.19,-8.89,3.51,1.61,0.61,0.22,-0.6,0.47,654359,29997,W,-0.9733474643251532,-2.0870062455127547,1.072969482097868,-2.9615650333193737,0.2077180447136521,-0.6661428035022927,0.0,0.0,0.0,0.0065853658536585,0.0046341463414634,0.0073170731707317,0.0,0.0,0.0,-0.0008024672031059,-0.0002093052381101,-0.0005186449168727
5814,0.01,-0.08,0.2,6.44,-23.0,-7.19,-8.62,3.7,1.91,0.61,0.22,-0.6,0.47,654400,30038,W,-1.7330513598656143,-2.3831962634006056,0.7043831548466182,-2.968482743550872,0.1790648139638434,-0.9971668681288232,0.0,0.0,0.0,-0.0263157894736842,-0.0039473684210526,-0.0139473684210526,-9.210526315789475e-05,-0.0002697368421052,0.0005657894736842,0.0006925207756232,0.0001038781163434,0.0003670360110803
5815,0.01,-0.08,0.2,6.44,-23.0,-7.19,-9.62,3.55,1.38,0.61,0.22,-0.6,0.47,654438,30076,W,-2.432484419272931,-2.706815419437882,0.3058516115819676,-3.1080553494310568,0.0885792129691725,-1.370833619873575,-0.0035,-0.0102499999999999,0.0215,0.0,0.0,0.0,8.750000000000001e-05,0.0002562499999999,-0.0005375,-0.002175,0.0007874999999999,-2.4999999999999883e-05
5816,-0.13,-0.49,1.06,6.44,-23.0,-7.19,-9.62,3.55,1.38,0.61,0.22,-0.6,0.47,654478,30116,W,-3.045647833680808,-3.0495569991706604,-0.112436548364009,2.9683771854381065,-0.0374695712627813,-1.7982558563457467,0.0,0.0,0.0,-0.087,0.0314999999999999,-0.0009999999999999,0.0,0.0,0.0,-7.499999999999972e-05,0.0015875,-0.0009125
5817,-0.13,-0.49,1.06,6.44,-23.0,-7.19,-13.1,4.81,1.34,0.61,0.22,-0.6,0.47,654518,30156,W,2.6867871589445285,2.8778027425244,-0.528753647121098,2.730044178695888,-0.1881139856247547,-2.305145067975882,0.0,0.0,0.0,-0.09,0.095,-0.0375,0.0,0.0,0.0,0.0025892857142857,-0.006297619047619,-6.250000000000006e-05
5818,-0.13,-0.49,1.06,6.44,-23.0,-7.19,-16.7,8.61,-0.16,0.61,0.22,-0.6,0.47,654558,30196,W,2.151168615124624,2.530631950275139,-0.9203176378289262,2.4826725525754143,-0.3599680942280905,-2.92616017706121,0.0,0.0,0.0,0.0135714285714285,-0.1569047619047619,-0.04,0.0,0.0,0.0,0.0047745508459794,0.0056283795569509,0.0022588522588522
5819,-0.13,-0.49,1.06,6.44,-23.0,-7.19,-16.13,2.02,-1.84,0.61,0.22,-0.6,0.47,654600,30238,W,1.5978245295439653,2.224713747144333,-1.275765849750002,2.244484499896254,-0.5601028177390145,2.628950841302747,0.0,0.0,0.0,0.214102564102564,0.0794871794871795,0.0548717948717948,-0.0004315196998123,0.0002001250781738,-0.0005253283302063,-0.0054898093359631,-0.0020381328073635,-0.0014069690992767
5820,-0.13,-0.49,1.06,6.44,-23.0,-7.19,-7.78,5.12,0.3,0.61,0.22,-0.6,0.47,654639,30277,W,1.0210939931696057,1.9787100929401653,-1.5919634133584843,2.039250479172609,-0.8037190104180992,1.9020843322282976,-0.0168292682926829,0.0078048780487804,-0.0204878048780487,0.0,0.0,0.0,0.0014693634741225,-0.000291493158834,-0.0001011302795954,0.0,0.0,0.0
5821,-0.82,-0.17,0.22,6.44,-23.0,-7.19,-7.78,5.12,0.3,0.61,0.22,-0.6,0.47,654680,30318,W,0.4308203676744541,1.7832323408878994,-1.8720591557098287,1.9237483387188656,-1.1268339931915852,1.309131195135074,0.0434146341463414,-0.0041463414634146,-0.0246341463414634,0.0,0.0,0.0,-0.0011652099635442,0.0003700483533916,0.0004007077594228,0.0,0.0,0.0
5822,0.96,-0.34,-0.79,6.44,-23.0,-7.19,-7.78,5.12,0.3,0.61,0.22,-0.6,0.47,654721,30359,W,-0.155236325890381,1.587747130235645,-2.125819963100589,2.081677676144305,-1.6443354058162596,0.8868062514548312,-0.0043589743589743,0.011025641025641,-0.0082051282051282,0.0,0.0,0.0,0.000111768573307,-0.0002827087442472,0.0002103879026955,0.0008589743589743,-0.0026794871794871,0.0006923076923076
5823,0.79,0.09,-1.11,6.44,-23.0,-7.19,-7.78,5.12,0.3,0.61,0.22,-0.6,0.47,654760,30398,W,-0.7204973411385279,1.34013857351368,-2.36816195824185,2.7648835976450687,-2.747880209097649,0.6558098709049869,0.0,0.0,0.0,0.0334999999999999,-0.1045,0.0269999999999999,0.0,0.0,0.0,-0.0018440789473684,0.002941447368421,-0.0005499999999999
5824,0.79,0.09,-1.11,6.44,-23.0,-7.19,-6.44,0.94,1.38,0.61,0.22,-0.6,0.47,654800,30438,W,-1.2495868469545304,1.0252263147474503,-2.6136086943693724,3.0947408702792187,2.2342539992859365,0.7009183062903169,0.0,0.0,0.0,-0.0402631578947368,0.0131578947368421,0.005,-0.0004342105263157,-5.263157894736842e-05,-0.0014671052631578,0.0010595567867036,-0.0003462603878116,-0.0001315789473684
5825,0.79,0.09,-1.11,6.44,-23.0,-7.19,-7.97,1.44,1.57,0.61,0.22,-0.6,0.47,654838,30476,W,-1.7305871318903698,0.6496364182879498,-2.87527509669814,3.030027062636864,1.5490435051524685,0.8853574276890511,-0.0165,-0.002,-0.0557499999999999,0.0,0.0,0.0,-0.0002375,0.0008125,0.0015812499999999,0.0,0.0,0.0
5826,0.13,0.01,-3.34,6.44,-23.0,-7.19,-7.97,1.44,1.57,0.61,0.22,-0.6,0.47,654878,30516,W,-2.156698469911991,0.2299844067212146,3.12269339281823,2.8363953920959624,1.0535249572325662,0.8405212685098794,-0.026,0.0305,0.0074999999999999,0.0,0.0,0.0,0.00065,-0.0007624999999999,-0.0001874999999999,-0.0013625,0.0030374999999999,-0.0006
5827,-0.91,1.23,-3.04,6.44,-23.0,-7.19,-7.97,1.44,1.57,0.61,0.22,-0.6,0.47,654918,30556,W,-2.5203380792691465,-0.2185853429920654,2.811221841692612,2.5882273179489634,0.6118263631781444,0.6165204307604916,0.0,0.0,0.0,-0.0545,0.1214999999999999,-0.024,0.0,0.0,0.0,0.0015886904761904,-0.0008648809523809,0.0002130952380952
5828,-0.91,1.23,-3.04,6.44,-23.0,-7.19,-10.15,6.3,0.61,0.61,0.22,-0.6,0.47,654958,30596,W,-2.809980783904527,-0.6849655457499099,2.4753698529950445,2.3053271270677924,0.1921688518538744,0.3240181085597868,0.0,0.0,0.0,0.009047619047619,0.0869047619047618,-0.0154761904761904,0.0,0.0,0.0,0.0007186464329321,0.0021127681841967,0.0041535845107273
5829,-0.91,1.23,-3.04,6.44,-23.0,-7.19,-9.77,9.95,-0.04,0.61,0.22,-0.6,0.47,655000,30638,W,-3.0202305112696,-1.1613659024348058,2.120217726803196,1.998003720230361,-0.2138507799175262,0.0140770511488947,0.0,0.0,0.0,0.0392307692307692,0.1756410256410256,0.158974358974359,0.0001375859912445,-0.0007066916823014,0.0006566604127579,-0.0010059171597633,-0.0045036160420775,-0.0040762656147271
5830,-0.91,1.23,-3.04,6.44,-23.0,-7.19,-8.24,16.8,6.16,0.61,0.22,-0.6,0.47,655039,30677,W,3.0941245229598184,-1.6441584637588524,1.7500788124254258,1.6815804426720975,-0.6095125746000164,-0.2866013985328609,0.0053658536585365,-0.027560975609756,0.0256097560975609,0.0,0.0,0.0,-0.0001308744794765,0.0006722189173111,-0.0006246281975014,0.0053123140987507,-0.0074301011302795,-0.0025282569898869
5831,-0.69,0.1,-1.99,6.44,-23.0,-7.19,-8.24,16.8,6.16,0.61,0.22,-0.6,0.47,655080,30718,W,2.9032437230023724,-2.133131143378234,1.3658339184125596,1.6523471023889764,-0.9943868360189008,-0.5513411754596376,0.0,0.0,0.0,0.2178048780487805,-0.3046341463414634,-0.1036585365853658,-0.0004565353345841,-0.0006066291432145,0.0018574108818011,-0.0053123140987507,0.0074301011302795,0.0025282569898869
5832,-0.69,0.1,-1.99,6.44,-23.0,-7.19,0.69,4.31,1.91,0.61,0.22,-0.6,0.47,655121,30759,W,2.658358973183988,-2.6291987386233564,0.9646965324811454,-2.1578880546917576,-1.365002782695279,-0.7389675091531056,-0.0187179487179487,-0.0248717948717948,0.0761538461538461,0.0,0.0,0.0,0.0004799474030243,0.000637738330046,-0.0019526627218934,-0.0070705128205128,-0.0003910256410256,-0.001275641025641
5833,-1.42,-0.87,0.98,6.44,-23.0,-7.19,0.69,4.31,1.91,0.61,0.22,-0.6,0.47,655160,30798,W,2.3600253700586205,-3.133690768446265,0.5385704784755617,-2.4732171579943345,-1.712008628172966,-0.789276081704768,0.0,0.0,0.0,-0.27575,-0.0152499999999999,-0.04975,0.0,0.0,0.0,0.0065812499999999,2.499999999999946e-05,0.0034687499999999
5834,-1.42,-0.87,0.98,6.44,-23.0,-7.19,-10.34,3.7,-0.08,0.61,0.22,-0.6,0.47,655200,30838,W,2.0244577338197223,2.6347613156583374,0.0675678729535336,-2.78399456074922,-2.009834616572412,-0.7001301196055475,0.0,0.0,0.0,-0.0125,-0.01425,0.089,0.0007619047619047,0.0004880952380952,-0.0005773809523809,0.0003125,0.00035625,-0.002225
5835,-1.42,-0.87,0.98,6.44,-23.0,-7.19,-10.84,3.13,3.48,0.61,0.22,-0.6,0.47,655240,30878,W,1.666571625561096,2.107438408345662,-0.4769918458200146,-3.0769700498515618,-2.1691427664011704,-0.6459713005742646,0.0304761904761904,0.0195238095238095,-0.023095238095238,0.0,0.0,0.0,-0.0006780045351473,-0.0004529478458049,0.0004963151927437,0.0,0.0,0.0
5836,-0.14,-0.05,0.01,6.44,-23.0,-7.19,-10.84,3.13,3.48,0.61,0.22,-0.6,0.47,655282,30920,W,1.2937928502637168,1.57657290143131,-1.1189360202659693,2.9463649992499503,-1.5889741165290368,-0.7439053149246933,0.002,0.0005,-0.00225,0.0,0.0,0.0,-5.000000000000001e-05,-1.2500000000000002e-05,5.625e-05,0.0008841463414634,-0.0002134146341463,-0.0013780487804878
5837,-0.06,-0.03,-0.08,6.44,-23.0,-7.19,-10.84,3.13,3.48,0.61,0.22,-0.6,0.47,655322,30960,W,0.9076265072011448,1.0666521137082328,-1.837325581448192,2.742350100399113,-0.5376030808031702,-0.9461955058424332,0.0,0.0,0.0,0.0353658536585365,-0.0085365853658536,-0.0551219512195121,0.0,0.0,0.0,-5.94883997620451e-05,0.000321237358715,0.0012790005948839
5838,-0.06,-0.03,-0.08,6.44,-23.0,-7.19,-9.39,2.78,1.22,0.61,0.22,-0.6,0.47,655363,31001,W,0.5054224836493832,0.5981025352830202,-2.526367783259673,2.628932319164943,-0.4433407139769667,-1.172314531917344,0.0,0.0,0.0,0.0329268292682927,0.0046341463414634,-0.0026829268292682,0.0,0.0,0.0,-0.0014962898024358,-0.0001579573562102,0.0002387363411503
5839,-0.06,-0.03,-0.08,6.44,-23.0,-7.19,-8.04,2.97,1.11,0.61,0.22,-0.6,0.47,655404,31042,W,0.0727495546423732,0.1700051081539057,-3.083944045358157,2.642159429339848,-0.4243832934835431,-1.3261457132295753,0.0,0.0,0.0,-0.0284210526315789,-0.0018421052631579,0.0071052631578947,0.0,0.0,0.0,0.0007479224376731,4.847645429362901e-05,-0.0001869806094182
5840,-0.06,-0.03,-0.08,6.44,-23.0,-7.19,-9.12,2.9,1.38,0.61,0.22,-0.6,0.47,655442,31080,W,-0.4928953719350623,-0.2235755876189703,2.838714140789474,2.7399528482948474,-0.4015762191283394,-1.2171448338965272,0.0,0.0,0.0,0.0,0.0,0.0,-1.876172607879925e-05,6.253908692933082e-06,1.250781738586617e-05,0.0,0.0,0.0
